filename,measure_family,sex,data_year,release_date,size_mb
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2014_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2014,2026-03-18,52.5
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2014_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2014,2026-03-18,53.1
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2014_MALE_Y2026M03D18.CSV,BURDEN,MALE,2014,2026-03-18,52.49
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2015_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2015,2026-03-18,52.5
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2015_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2015,2026-03-18,53.1
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2015_MALE_Y2026M03D18.CSV,BURDEN,MALE,2015,2026-03-18,52.49
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2016_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2016,2026-03-18,52.5
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2016_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2016,2026-03-18,53.1
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2016_MALE_Y2026M03D18.CSV,BURDEN,MALE,2016,2026-03-18,52.49
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2017_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2017,2026-03-18,52.5
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2017_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2017,2026-03-18,53.1
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2017_MALE_Y2026M03D18.CSV,BURDEN,MALE,2017,2026-03-18,52.49
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2018_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2018,2026-03-18,52.5
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2018_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2018,2026-03-18,53.1
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2018_MALE_Y2026M03D18.CSV,BURDEN,MALE,2018,2026-03-18,52.49
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2019_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2019,2026-03-18,52.51
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2019_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2019,2026-03-18,53.1
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_MYELOMA_2019_MALE_Y2026M03D18.CSV,BURDEN,MALE,2019,2026-03-18,52.5
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2000_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2000,2026-03-18,51.67
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2000_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2000,2026-03-18,52.23
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2000_MALE_Y2026M03D18.CSV,BURDEN,MALE,2000,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2001_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2001,2026-03-18,51.67
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2001_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2001,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2001_MALE_Y2026M03D18.CSV,BURDEN,MALE,2001,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2002_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2002,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2002_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2002,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2002_MALE_Y2026M03D18.CSV,BURDEN,MALE,2002,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2003_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2003,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2003_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2003,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2003_MALE_Y2026M03D18.CSV,BURDEN,MALE,2003,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2004_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2004,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2004_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2004,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2004_MALE_Y2026M03D18.CSV,BURDEN,MALE,2004,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2005_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2005,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2005_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2005,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2005_MALE_Y2026M03D18.CSV,BURDEN,MALE,2005,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2006_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2006,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2006_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2006,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2006_MALE_Y2026M03D18.CSV,BURDEN,MALE,2006,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2007_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2007,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2007_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2007,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2007_MALE_Y2026M03D18.CSV,BURDEN,MALE,2007,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2008_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2008,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2008_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2008,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2008_MALE_Y2026M03D18.CSV,BURDEN,MALE,2008,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2009_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2009,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2009_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2009,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2009_MALE_Y2026M03D18.CSV,BURDEN,MALE,2009,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2010_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2010,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2010_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2010,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2010_MALE_Y2026M03D18.CSV,BURDEN,MALE,2010,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2011_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2011,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2011_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2011,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2011_MALE_Y2026M03D18.CSV,BURDEN,MALE,2011,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2012_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2012,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2012_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2012,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2012_MALE_Y2026M03D18.CSV,BURDEN,MALE,2012,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2013_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2013,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2013_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2013,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2013_MALE_Y2026M03D18.CSV,BURDEN,MALE,2013,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2014_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2014,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2014_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2014,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2014_MALE_Y2026M03D18.CSV,BURDEN,MALE,2014,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2015_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2015,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2015_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2015,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2015_MALE_Y2026M03D18.CSV,BURDEN,MALE,2015,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2016_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2016,2026-03-18,51.65
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2016_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2016,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2016_MALE_Y2026M03D18.CSV,BURDEN,MALE,2016,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2017_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2017,2026-03-18,51.65
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2017_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2017,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2017_MALE_Y2026M03D18.CSV,BURDEN,MALE,2017,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2018_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2018,2026-03-18,51.65
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2018_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2018,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2018_MALE_Y2026M03D18.CSV,BURDEN,MALE,2018,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2019_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2019,2026-03-18,51.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2019_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2019,2026-03-18,52.22
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_OVARIAN_2019_MALE_Y2026M03D18.CSV,BURDEN,MALE,2019,2026-03-18,0.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2000_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2000,2026-03-18,52.81
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2000_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2000,2026-03-18,53.38
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2000_MALE_Y2026M03D18.CSV,BURDEN,MALE,2000,2026-03-18,52.82
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2001_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2001,2026-03-18,52.81
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2001_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2001,2026-03-18,53.37
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2001_MALE_Y2026M03D18.CSV,BURDEN,MALE,2001,2026-03-18,52.82
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2002_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2002,2026-03-18,52.81
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2002_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2002,2026-03-18,53.36
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2002_MALE_Y2026M03D18.CSV,BURDEN,MALE,2002,2026-03-18,52.82
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2003_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2003,2026-03-18,52.8
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2003_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2003,2026-03-18,53.34
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2003_MALE_Y2026M03D18.CSV,BURDEN,MALE,2003,2026-03-18,52.83
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2004_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2004,2026-03-18,52.79
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2004_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2004,2026-03-18,53.33
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2004_MALE_Y2026M03D18.CSV,BURDEN,MALE,2004,2026-03-18,52.82
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2005_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2005,2026-03-18,52.77
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2005_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2005,2026-03-18,53.32
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2005_MALE_Y2026M03D18.CSV,BURDEN,MALE,2005,2026-03-18,52.81
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2006_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2006,2026-03-18,52.75
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2006_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2006,2026-03-18,53.3
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2006_MALE_Y2026M03D18.CSV,BURDEN,MALE,2006,2026-03-18,52.8
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2007_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2007,2026-03-18,52.74
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2007_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2007,2026-03-18,53.3
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2007_MALE_Y2026M03D18.CSV,BURDEN,MALE,2007,2026-03-18,52.79
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2008_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2008,2026-03-18,52.73
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2008_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2008,2026-03-18,53.29
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2008_MALE_Y2026M03D18.CSV,BURDEN,MALE,2008,2026-03-18,52.77
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2009_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2009,2026-03-18,52.72
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2009_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2009,2026-03-18,53.28
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2009_MALE_Y2026M03D18.CSV,BURDEN,MALE,2009,2026-03-18,52.76
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2010_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2010,2026-03-18,52.71
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2010_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2010,2026-03-18,53.28
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2010_MALE_Y2026M03D18.CSV,BURDEN,MALE,2010,2026-03-18,52.75
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2011_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2011,2026-03-18,52.7
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2011_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2011,2026-03-18,53.28
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2011_MALE_Y2026M03D18.CSV,BURDEN,MALE,2011,2026-03-18,52.74
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2012_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2012,2026-03-18,52.7
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2012_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2012,2026-03-18,53.28
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2012_MALE_Y2026M03D18.CSV,BURDEN,MALE,2012,2026-03-18,52.73
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2013_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2013,2026-03-18,52.69
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2013_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2013,2026-03-18,53.27
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2013_MALE_Y2026M03D18.CSV,BURDEN,MALE,2013,2026-03-18,52.73
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2014_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2014,2026-03-18,52.69
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2014_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2014,2026-03-18,53.27
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2014_MALE_Y2026M03D18.CSV,BURDEN,MALE,2014,2026-03-18,52.72
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2015_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2015,2026-03-18,52.68
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2015_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2015,2026-03-18,53.26
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2015_MALE_Y2026M03D18.CSV,BURDEN,MALE,2015,2026-03-18,52.71
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2016_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2016,2026-03-18,52.68
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2016_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2016,2026-03-18,53.26
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2016_MALE_Y2026M03D18.CSV,BURDEN,MALE,2016,2026-03-18,52.7
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2017_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2017,2026-03-18,52.67
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2017_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2017,2026-03-18,53.25
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2017_MALE_Y2026M03D18.CSV,BURDEN,MALE,2017,2026-03-18,52.7
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2018_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2018,2026-03-18,52.67
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2018_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2018,2026-03-18,53.25
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2018_MALE_Y2026M03D18.CSV,BURDEN,MALE,2018,2026-03-18,52.69
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2019_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2019,2026-03-18,52.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2019_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2019,2026-03-18,53.24
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_PANCREAS_2019_MALE_Y2026M03D18.CSV,BURDEN,MALE,2019,2026-03-18,52.69
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_THYROID_2000_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2000,2026-03-18,51.76
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_THYROID_2000_FEMALE_Y2026M03D18.CSV,BURDEN,FEMALE,2000,2026-03-18,52.36
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_THYROID_2000_MALE_Y2026M03D18.CSV,BURDEN,MALE,2000,2026-03-18,51.76
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_BURDEN_NEO_THYROID_2001_BOTH_Y2026M03D18.CSV,BURDEN,BOTH,2001,2026-03-18,51.76
